Income,Age,Dependents,Desired_Savings,Disposable_Income,Loan_Repayment,Savings_Ratio,Debt_Ratio,Expense_Ratio,Risk_Label,Behavior_Label
31673.114335321425,21,4,2655.5309437994106,4987.165675905806,2585.142241059734,8.384180083099686,8.161945218556605,76.09231654077982,High Risk,Aggressive Spender
5961.102909800758,18,2,510.3746847310458,2112.625110650683,0.0,8.561749267772738,0.0,64.55982822948289,Medium Risk,Balanced
95083.30349900176,37,3,9668.8020340184,21004.207403027453,0.0,10.16876957174706,0.0,77.90967853441487,High Risk,Aggressive Spender
19911.51064980645,45,3,1770.4895982811147,4735.290940815774,0.0,8.891789424818578,0.0,76.21832404332515,High Risk,Aggressive Spender
31371.145381493723,62,3,2251.6560826532477,3067.9375950089016,2722.751510479128,7.17747489060929,8.679158753589268,81.54135261856254,High Risk,Aggressive Spender
23417.359597768456,41,2,1631.8120374874547,8325.054889310913,0.0,6.968386126858459,0.0,64.44921616993811,High Risk,Balanced
75039.86019872811,45,1,8460.757978161093,24296.74935264262,0.0,11.275018311274117,0.0,67.62154235322733,Medium Risk,Balanced
3099.349431138813,45,2,184.60943026295283,659.9925067716763,0.0,5.956392925825103,0.0,78.70545024253133,High Risk,Aggressive Spender
29603.98876428377,22,4,2824.962451029198,3941.3306844423314,4685.257508525233,9.542506158620832,15.826439963312783,70.86004774000165,Medium Risk,Balanced
27564.876608926268,49,4,2204.875956590216,5139.779689903327,0.0,7.998860244766037,0.0,81.3538810174143,High Risk,Aggressive Spender
20869.489745166506,47,1,1072.0105713038954,5838.9052451200005,0.0,5.136735897206971,0.0,72.02181118744254,High Risk,Balanced
119364.11580848716,38,2,24262.30081367316,32600.09305884625,0.0,20.326293751968656,0.0,72.68853135799104,Medium Risk,Balanced
14751.338354642474,59,1,1371.90749941799,3502.0301183644933,0.0,9.300223928401923,0.0,76.25957703517558,High Risk,Aggressive Spender
55625.08805245782,33,1,8301.269109398989,11402.83549124773,9088.02934441732,14.923606236039378,16.338004419600665,63.16254849549014,Medium Risk,Balanced
39892.9498433145,25,2,3206.4505377203263,6513.671870420811,4437.221047847556,8.037637102079787,11.122820110509258,72.54930266806635,Medium Risk,Balanced
82303.43000689495,29,4,11035.254226386314,26710.557346630834,0.0,13.4080125524074,0.0,67.54624036398828,Medium Risk,Balanced
17592.0327314891,49,2,1378.80878124981,6065.113464633756,0.0,7.837688812287123,0.0,65.52352103246474,High Risk,Balanced
16690.209038375244,42,4,1402.6110862951869,5246.829297257698,0.0,8.403795800700935,0.0,68.56342970184592,Medium Risk,Balanced
72099.94688778326,20,0,10699.057505670096,24110.4279950771,4416.65559813937,14.839203033425486,6.125740432255071,60.43397419194195,Medium Risk,Balanced
42159.26322220463,43,0,4818.034081596397,5598.036914422883,5171.6128308365805,11.428174292805984,12.26684822165671,74.45484355716336,Medium Risk,Balanced
8716.759085422531,53,0,734.3967390013227,1941.96799635134,1498.485138651679,8.425112267121055,17.190851828837054,60.53059283516669,Medium Risk,Balanced
19487.1128984475,34,3,1763.48029658329,5909.426555459864,0.0,9.04946928656519,0.0,69.67520747554833,Medium Risk,Balanced
40866.20773276012,44,4,6029.772680616548,13366.831935709177,0.0,14.754911246102292,0.0,67.2912347944785,Medium Risk,Balanced
58639.51336748443,39,4,7366.13342006851,21572.403631050634,0.0,12.561723310877653,0.0,63.21183039862586,Medium Risk,Balanced
17423.3778508967,62,2,1421.6062356826003,1421.6062356826003,3176.2005887053624,8.159188464190006,18.229533996715215,73.61127753909477,Medium Risk,Balanced
2914.774883260914,55,4,263.8242613444588,987.2598853412142,0.0,9.051274006083947,0.0,66.12912060513182,Medium Risk,Balanced
45593.99094211813,52,2,5228.566771135114,13710.37779203616,0.0,11.46766638124049,0.0,69.9294194065144,Medium Risk,Balanced
11301.56068283786,63,3,744.8962208545304,1487.8978554171515,1667.3472828554727,6.591091635562359,14.753248065883906,72.08133259803608,High Risk,Balanced
5973.460114411107,24,2,335.8341366704194,1335.3430355611945,0.0,5.622103943746306,0.0,77.64540132544538,High Risk,Aggressive Spender
3112.2210698880654,20,0,199.70750183770275,1254.0536621743136,0.0,6.416880335717458,0.0,59.70550825236148,High Risk,Balanced
57534.34476896837,23,2,8119.9867500644705,8648.266560333599,8784.712858505976,14.11328621655574,15.26864152843205,69.69987319949075,Medium Risk,Balanced
33251.21613714173,30,2,3001.373132978132,10296.574563517095,0.0,9.026355970257542,0.0,69.03399105449324,Medium Risk,Balanced
25044.95167027872,63,2,2494.0786941880306,4967.74986044359,0.0,9.958408892231153,0.0,80.16466581431297,High Risk,Aggressive Spender
91141.83067434625,32,4,11129.556720355338,14110.361649682382,0.0,12.211249914566377,0.0,84.51823762450051,High Risk,Balanced
49951.72944809242,43,1,7118.2188641161565,11654.660966113604,0.0,14.250195023804107,0.0,76.66815324537541,High Risk,Balanced
109315.41464469764,50,1,19355.284862236556,34524.994532684286,0.0,17.70590627602343,0.0,68.41708496015943,Low Risk,Balanced
9845.445908237809,32,1,738.7389582248927,1605.015748564083,527.3987279961602,7.50335703542671,5.356778483287171,78.34110819931452,High Risk,Aggressive Spender
29182.140122295477,56,4,2514.138522848821,9804.81503264192,0.0,8.61533291359941,0.0,66.40131603935745,Medium Risk,Balanced
8230.334696337033,58,0,807.9565400198345,3219.92118927416,674.6391323323091,9.816812679312072,8.196982956629478,52.68041379483911,Medium Risk,Balanced
24970.40980815876,64,1,2481.202293687047,4944.918374926114,4046.518060747226,9.936570175457616,16.205252904680314,63.991634479561064,Medium Risk,Balanced
24589.135490322427,31,1,1350.4547114409036,6942.97506568308,0.0,5.492078857235154,0.0,71.76405380979891,High Risk,Balanced
49525.52986526259,36,3,6884.28049430436,13935.67269456343,0.0,13.900468128323897,0.0,71.86163836615917,Medium Risk,Balanced
31113.707775907224,45,3,2150.686094414405,8445.04445581169,4031.5761715262206,6.912342655862378,12.95755620179751,59.89992347681839,High Risk,Balanced
49398.649822206746,41,0,6323.781125737122,10039.23218564674,6819.261709680922,12.801526253242493,13.80455080093177,65.87256138375453,Medium Risk,Balanced
52664.91520334949,58,2,1505.7988256838653,1505.7988256838653,9035.094761903243,2.8592067790666382,17.155813746242604,79.98497947469076,High Risk,Aggressive Spender
168197.74210337087,50,2,39462.85201269183,46584.65484966186,0.0,23.462177029962017,0.0,72.30363840375938,Medium Risk,Balanced
23311.80902842149,29,3,1901.1768514266807,7639.694339218597,0.0,8.155423927455772,0.0,67.22822184282494,Medium Risk,Balanced
14131.11665935398,27,3,1120.576797709386,2622.006947609334,2125.6247780195013,7.929853137031667,15.042157171722595,66.40299673355129,High Risk,Balanced
36527.45880983094,24,0,2266.113484155246,11293.602476474143,0.0,6.203862951302126,0.0,69.08188293286199,High Risk,Balanced
15789.945235369069,63,0,1092.032608977554,4343.288712568341,1784.0235421336572,6.915999977830381,11.298478338844967,61.19484796579928,High Risk,Balanced
98176.41333230042,18,4,12155.721491205786,30128.43460630481,0.0,12.3815090393066,0.0,69.31194206053519,Medium Risk,Balanced
23917.79997363025,32,2,0.0,-171.26111429551383,4690.34405270431,0.0,19.610265400143355,81.1057750152976,High Risk,Aggressive Spender
19081.82454245228,18,4,1352.535048772148,4446.875332024418,1646.078956778379,7.088080313091111,8.626423291526791,68.06933071181163,High Risk,Balanced
20576.400344666898,62,1,1739.7923887919164,6131.928967773472,0.0,8.455280611036736,0.0,70.19921431805355,Medium Risk,Balanced
53299.732928635865,37,0,5960.027947042149,13561.429277862364,0.0,11.182097206794932,0.0,74.55629037387477,Medium Risk,Balanced
26443.22006173738,19,2,2251.2277601965247,3327.747827722549,2670.484230501128,8.513440325877673,10.098937361888261,77.31655961634203,High Risk,Aggressive Spender
17954.91557363037,20,2,1514.071227290549,5420.748328316451,0.0,8.432627940140257,0.0,69.80911268512074,Medium Risk,Balanced
113690.39446177808,53,4,27887.349307878227,35750.35660505522,0.0,24.529204459092416,0.0,68.55463755376955,Low Risk,Saver
15123.67669928155,33,3,813.653281828202,2534.198442369192,2270.680251808822,5.379996531312089,15.01407559126605,68.22942734284798,High Risk,Balanced
30865.845250916223,46,3,2699.578207838212,4953.30868949867,2617.582820571198,8.74616646941842,8.480515596745233,75.47162098259683,High Risk,Aggressive Spender
50554.01167998544,61,0,5868.119871903131,19480.47047338255,0.0,11.60762455222984,0.0,61.46602450326421,Medium Risk,Balanced
8134.622159643634,53,3,786.7712394834431,1758.5651929437208,871.0214889074899,9.671884250342494,10.70758385347855,67.67413863551339,Medium Risk,Balanced
44053.54310181199,61,1,4744.220115576696,4744.220115576696,6771.016354181753,10.76921351050549,15.369969989776486,73.86081649971803,Medium Risk,Balanced
12898.502782733947,56,2,1224.551825666142,4709.772582779015,0.0,9.493751688027995,0.0,63.48589706796389,Medium Risk,Balanced
57940.90468153638,20,3,8207.89197816301,18941.536651953425,0.0,14.165971386322799,0.0,67.30886969048416,Medium Risk,Balanced
13888.714058890551,54,0,1115.5328050222236,3012.437533575377,1398.7609718111407,8.031937300258118,10.071205770960164,68.23897096100998,Medium Risk,Balanced
52217.2347041254,61,1,6044.189866627743,10788.288295684715,0.0,11.575086081971751,0.0,79.33960241898372,High Risk,Aggressive Spender
72665.29041495752,29,4,10851.891982255764,18125.496576367183,0.0,14.934079146020995,0.0,75.05618367055172,High Risk,Balanced
59760.60126893247,37,4,8653.301917760777,23832.2302677038,0.0,14.47994453539633,0.0,60.12049785032305,Medium Risk,Balanced
36680.698865722894,40,1,2596.730546458979,4631.644239142883,2148.9067223228576,7.079283183684247,5.858412704156386,81.51466255785552,High Risk,Aggressive Spender
24932.112402978888,39,0,1675.147542097908,6450.800604340973,0.0,6.718835191428711,0.0,74.12653809642606,High Risk,Balanced
18917.01384556081,49,4,1471.789776949718,7262.193680866789,0.0,7.780243694726153,0.0,61.61025339329136,High Risk,Balanced
97322.00640878068,24,2,10808.436537053532,18152.413632798387,0.0,11.105850501740543,0.0,81.34808939660266,High Risk,Aggressive Spender
17143.19334846208,39,2,909.1739023642742,3543.4352013006646,0.0,5.303410420006938,0.0,79.33036669846258,High Risk,Aggressive Spender
13086.02049738484,61,0,752.2388934447797,4913.375181550663,0.0,5.7484159802065875,0.0,62.453251677753606,High Risk,Balanced
51085.08263746336,19,0,6963.806105544817,7079.158875034649,6845.329668566305,13.631780054003267,13.39986022366981,72.74255452923668,Medium Risk,Balanced
15867.73717193786,31,2,933.193410233844,1884.357829422741,2626.4067447654465,5.881074283762397,16.551866950570965,71.57272946160536,High Risk,Balanced
14029.280133204122,33,0,1234.4026935695106,4691.7978048001805,0.0,8.798760035078063,0.0,66.55710228712476,Medium Risk,Balanced
9452.82815058879,41,1,563.6029473346216,2374.7385327440143,0.0,5.96226799383332,0.0,74.87801010540852,High Risk,Balanced
20386.430543564948,24,0,1982.7958586507305,8886.82784926736,0.0,9.726057018238572,0.0,56.40812240143471,Medium Risk,Balanced
28079.0953720889,21,2,2186.245141132399,9261.650916043904,0.0,7.7860241299139705,0.0,67.01585007168663,High Risk,Balanced
36440.13451482625,54,3,3281.2236345629917,6476.722708415204,5882.4492454587225,9.004422399231194,16.14277588098736,66.08362697221824,Medium Risk,Balanced
64215.35631953877,63,0,9076.660500755712,15766.236927356847,9193.293674148632,14.134719514114044,14.316347679209862,61.131523622939,Medium Risk,Balanced
45728.224929604105,58,4,5957.458751365642,8906.33809785825,7535.444487233879,13.027968526083827,16.47876010677049,64.0445641386621,Medium Risk,Balanced
25751.673261291824,22,1,2415.7299903016446,7133.320534175862,0.0,9.380866112233594,0.0,72.29958433459083,Medium Risk,Balanced
25601.24135036101,19,1,2488.990110443671,9136.625520316822,0.0,9.722146189636124,0.0,64.31178709157405,Medium Risk,Balanced
45119.89846226928,22,1,6242.771434899535,10063.80547611026,3605.03271264936,13.835960734973602,7.989895446382719,69.70552094617423,Medium Risk,Balanced
83034.2781256025,20,4,7903.553567839321,7903.553567839321,13293.245589839737,9.518422687897573,16.009346850383398,74.47223046171904,Medium Risk,Balanced
33190.00383400388,59,4,3058.4611799365457,8174.79615702535,0.0,9.215007010041637,0.0,75.36970408948825,High Risk,Aggressive Spender
20612.39715229378,25,1,1577.9847666710943,4665.888518515923,1184.9927277989657,7.655513111901659,5.748932154973047,71.61474619819367,High Risk,Balanced
13557.021171935528,43,1,692.678995904918,1733.2397783064753,2182.7883161385835,5.109374597266521,16.100795952559157,71.11439124583168,High Risk,Balanced
9440.728701487538,27,1,516.22541036149,2518.2222423058747,543.8427089667649,5.468067420263337,5.7606009680277515,67.56537500341301,High Risk,Balanced
51121.90728329914,51,0,6509.874141870586,20225.921998681435,0.0,12.734020477356637,0.0,60.43590101872239,Medium Risk,Balanced
47635.59141196763,63,4,5852.60012295954,7154.022943734795,7894.269678029313,12.286191793746,16.57220881285419,68.40956063372506,Medium Risk,Balanced
47612.160521360056,53,2,1186.7975626877524,1186.7975626877524,8700.628381888222,2.4926353891361934,18.27396254783459,79.23340206302923,High Risk,Aggressive Spender
27065.76985678293,29,0,2029.3399065986168,6382.22617749466,4719.08211089189,7.497809658977965,17.435610129926694,58.983955205676665,High Risk,Balanced
92457.13931479424,37,2,2316.581974498651,2316.581974498651,9456.688378941051,2.5055739250283837,10.22818621582408,87.26623985914755,High Risk,Aggressive Spender
20366.727939567183,46,0,1597.2039800876123,1773.1411229565892,3997.375201406207,7.84222180817109,19.62698776783069,71.66694453087773,High Risk,Balanced
64419.26738931777,31,0,6507.505529453402,25061.59958247292,0.0,10.101799963239724,0.0,61.0961120824098,Medium Risk,Balanced
29084.43250796864,22,2,2870.139619209891,3366.7733979071345,3715.882659797951,9.868301946147726,12.776191038899803,75.64794824253643,High Risk,Aggressive Spender
18439.899535285665,44,1,1060.264008123632,4905.155892765772,0.0,5.749836142516743,0.0,73.3992265880868,High Risk,Balanced
48193.378086277386,21,2,5305.651797039428,8732.19626749833,5151.177960047426,11.009088816187722,10.688559641587306,71.19236131841333,Medium Risk,Balanced
41633.54766836053,46,3,5689.951749782009,8361.106750294974,0.0,13.666747295009152,0.0,79.91738100990848,High Risk,Balanced
39915.933861383535,20,4,3454.54388328922,10226.877419650486,0.0,8.65454857021722,0.0,74.37895990316683,Medium Risk,Balanced
32015.49868029202,50,3,1692.5280601453242,6168.434208210609,0.0,5.28658971408496,0.0,80.73297477009862,High Risk,Aggressive Spender
29104.212300278465,47,0,1577.848258266598,6950.377222417676,3997.378023779756,5.421374205174765,13.73470610555404,62.384292922118746,High Risk,Balanced
202734.04074888592,53,2,46361.20275641903,87124.42300393054,0.0,22.867991278210535,0.0,57.02526192340528,Low Risk,Saver
77370.27770136904,26,1,9605.485837091856,22376.384367395185,0.0,12.414955875131737,0.0,71.0788366900236,Medium Risk,Balanced
53488.08386779613,18,1,5503.594963602806,10522.562182990754,0.0,10.289385159516598,0.0,80.32727773722674,High Risk,Aggressive Spender
32806.82943587551,40,3,2394.730070728691,7436.157193291267,0.0,7.299486454213594,0.0,77.33350853722077,High Risk,Aggressive Spender
67149.61181840391,20,3,9084.03591412217,9084.03591412217,6428.902282800099,13.528054248010529,9.573997687709804,76.89794806427967,High Risk,Balanced
45403.68198615024,49,0,6537.21266582812,14971.903063544063,3484.554788781647,14.397979150286108,7.674608393752212,59.35030586736205,Medium Risk,Balanced
30635.552590038576,41,4,2001.2132697286029,5069.7195137723575,2282.3875078880264,6.532323070873268,7.450126780576386,76.00138923542384,High Risk,Aggressive Spender
23531.64053843734,23,0,2311.10142487858,5830.592573126804,0.0,9.821250758541685,0.0,75.22232857669685,High Risk,Aggressive Spender
28119.50634619103,30,1,2315.9414822000613,9316.404296818444,0.0,8.236067353699369,0.0,66.86853537853658,Medium Risk,Balanced
2374.665992737326,32,2,227.00291163217705,534.7934397051031,179.09446503857745,9.55936170924426,7.541880230159509,69.93733405341914,Medium Risk,Balanced
35505.16053502077,47,3,2106.880958766956,11156.301229686302,0.0,5.934013329382975,0.0,68.57836702728831,High Risk,Balanced
20295.851743881176,29,1,1195.7390533036591,4023.320911440025,1709.8041107358997,5.89154408690511,8.424401854686261,71.75223245358816,High Risk,Balanced
107268.32227589996,57,0,18540.147497211798,24000.936405062806,19626.714891176503,17.283898082721507,18.29684148568626,59.328485455354986,Low Risk,Balanced
30467.868555268964,52,4,1580.1181275024433,9665.363808739054,0.0,5.186178759554828,0.0,68.27686258654423,High Risk,Balanced
11588.655506820183,45,2,1015.7320964213492,1735.9485719608856,1282.942234393827,8.764882999788613,11.070673674256575,73.9496026559938,Medium Risk,Balanced
28826.446826605254,21,4,1547.6726706538027,4722.06065503828,0.0,5.368933188204744,0.0,83.61899861109461,High Risk,Aggressive Spender
12991.567765855469,24,0,911.9331035851202,5344.030203674769,649.7691708200608,7.019423059793209,5.001468510427116,53.863925566798976,High Risk,Balanced
43812.68179759973,64,0,6051.976173233268,6811.523479313961,4187.70886926201,13.8132977140989,9.558211680827611,74.89486628691476,Medium Risk,Balanced
37862.276490007134,60,1,2710.358398587816,10531.882872929267,0.0,7.158466552593983,0.0,72.18370407360763,High Risk,Balanced
64551.86999256848,33,2,8759.37204898196,22033.92351560091,0.0,13.569509372835181,0.0,65.86632808912033,Medium Risk,Balanced
15934.585702352657,39,0,1096.5037555462102,5776.271845455494,0.0,6.8812818609040916,0.0,63.75009709475747,High Risk,Balanced
30827.39857405804,63,1,2026.024794349752,9474.04926594306,0.0,6.572156224867765,0.0,69.26743836920546,High Risk,Balanced
10066.16646248298,62,0,802.1178305302496,3509.665062620097,0.0,7.968453864932357,0.0,65.1340450637215,High Risk,Balanced
52583.01754237647,58,1,7161.010583249688,17993.550025139193,0.0,13.618485431115959,0.0,65.78068192712931,Medium Risk,Balanced
45435.52672496265,42,4,5875.217970955584,15128.91570918493,0.0,12.930889976296218,0.0,66.7024533450099,Medium Risk,Balanced
44604.79651773829,20,1,2911.659526940115,2911.659526940115,8894.88656406609,6.527682568358352,19.94154722918375,73.53077020245792,High Risk,Balanced
30038.88192755484,39,4,1735.489835246183,8134.437358280353,0.0,5.777478134611289,0.0,72.92030582929723,High Risk,Balanced
41804.98932681559,48,3,5293.596912573324,6227.817214325543,6706.757007862546,12.662596015011477,16.0429583067984,69.05973561894612,Medium Risk,Balanced
108274.39162704248,54,0,20351.453892795824,47399.32644539855,0.0,18.79618401634396,0.0,56.22295749426297,Low Risk,Saver
23881.92689533609,39,3,1582.0350060418202,7339.181768016511,0.0,6.624402683146879,0.0,69.26888772341991,High Risk,Balanced
33519.036414957896,44,2,2364.5292622280613,4624.128125485862,4209.1866904840645,7.0542876977599756,12.557600518031931,73.6468712685665,High Risk,Balanced
12582.366407885842,19,3,777.6950592015404,3602.19042010048,869.487446509293,6.180833032442369,6.910365016586646,64.4607562548234,High Risk,Balanced
14978.092183228146,39,1,1215.4397217722242,4240.496277635617,0.0,8.114783290846773,0.0,71.68867552848987,Medium Risk,Balanced
32441.80977717873,34,1,2023.402331529016,10857.545321584326,0.0,6.237020515891143,0.0,66.5322452842255,High Risk,Balanced
72554.95095868634,37,2,7631.489719553677,20236.906097070205,0.0,10.518220491802328,0.0,72.10816652802461,Medium Risk,Balanced
24438.816838321225,41,2,1510.1750422178234,7745.803391605506,0.0,6.179411434721329,0.0,68.30532573303746,High Risk,Balanced
24840.221105479966,62,0,1362.413416412386,9384.223603582948,0.0,5.484707284315701,0.0,62.221658318843595,High Risk,Balanced
21664.807851080976,48,1,1661.431008607154,3509.326319616561,0.0,7.668801034504703,0.0,83.8017196194913,High Risk,Aggressive Spender
19558.14932778964,60,2,1358.0251564416408,5320.000588133969,2314.4392541517727,6.943525860660343,11.833631165006237,60.965428199087455,High Risk,Balanced
37984.36190575354,25,3,3733.384069056552,6253.293048253701,5543.812968259592,9.828739727995934,14.59498775315708,68.9422029892613,Medium Risk,Balanced
9055.67167214494,22,1,754.9778564336885,1297.1688528373825,1700.791231594525,8.337071879007992,18.78150283237547,66.89411682566221,Medium Risk,Balanced
83592.10208793981,19,2,10200.116089461382,15019.2072335306,0.0,12.202248579334382,0.0,82.0327436942186,High Risk,Balanced
17616.9154071318,21,0,1217.9737959501774,7022.102697645951,0.0,6.91366092078247,0.0,60.13999877184394,High Risk,Balanced
53448.58533307074,52,4,6017.941633092203,22064.64147256552,0.0,11.259309475808832,0.0,58.71800659443598,Medium Risk,Balanced
10861.218443506996,51,1,1002.9774767425852,1009.2095002608676,1344.5924404586494,9.234483975802739,12.379756907131055,78.32838043942799,High Risk,Aggressive Spender
51227.140838611296,20,1,5173.68457765406,15318.434259893038,0.0,10.099499001815289,0.0,70.09703448382365,Medium Risk,Balanced
51354.52575396517,37,1,4662.039928065853,4662.039928065853,6789.826655659349,9.078148146866859,13.22147669747509,77.70037515565807,High Risk,Aggressive Spender
40794.98018938616,26,1,5122.54559789858,12679.990546625497,0.0,12.556803739376099,0.0,68.91776760826932,Medium Risk,Balanced
13540.08525810355,23,4,795.645225056436,3629.386608182364,0.0,5.876220200166417,0.0,73.19524553207502,High Risk,Balanced
36628.84091876138,64,4,2685.0547615018545,11367.036984625542,0.0,7.330438785810892,0.0,68.96697602352107,High Risk,Balanced
11643.550643321176,22,0,969.921537005355,2878.9990118516325,1573.6940429250856,8.330118249296309,13.515585504218746,61.758288419256246,Medium Risk,Balanced
24507.685876158983,58,1,1542.563622448016,7425.160263825932,0.0,6.294203501068283,0.0,69.70272794687192,High Risk,Balanced
68355.89880870661,55,2,9443.836835527603,19166.792100659422,0.0,13.815686722159997,0.0,71.96029540289196,Medium Risk,Balanced
56744.51066532752,52,3,6280.193535088685,6363.756073474273,10930.03655148632,11.067490866435577,19.261839468403203,69.52340865716972,Medium Risk,Balanced
30366.612616984523,48,1,2178.0151540957017,7650.2667432124035,3061.923048857206,7.172400759897414,10.083189348372116,64.72379080543836,High Risk,Balanced
13754.30850604076,30,4,788.81892861038,2699.925744571936,0.0,5.735067875378383,0.0,80.37032728045796,High Risk,Aggressive Spender
50283.02532193584,43,0,6308.155349525366,19165.620313095747,0.0,12.545297959177187,0.0,61.88451233713895,Medium Risk,Balanced
30468.774485381546,39,1,1417.8763476985769,1417.8763476985769,5456.419507849892,4.6535391450642445,17.908234249683392,77.43822660525235,High Risk,Aggressive Spender
4687.713341329517,49,0,301.9744357803151,1147.30220072966,537.690332559371,6.441828110903,11.470205053256791,64.05512857552128,High Risk,Balanced
56109.28140116579,32,2,7526.57614264637,7722.614795795474,9040.685056176351,13.414137473680048,16.112637393335984,70.12383792243054,Medium Risk,Balanced
29424.01314383426,28,2,1576.15097444484,4891.819465127632,3603.4654545068793,5.356682539326282,12.24668245249876,71.12805490499626,High Risk,Balanced
78504.69092808207,33,2,7880.281218149773,20354.794560230737,0.0,10.037974960463034,0.0,74.07187478914132,Medium Risk,Balanced
12490.657521512425,64,2,739.7997354244774,4316.841250079973,0.0,5.922824592302961,0.0,65.43943949591798,High Risk,Balanced
2362.7692239138805,23,3,92.35757725003305,92.35757725003305,314.5841133452331,3.9088699952272337,13.314212414876927,82.77691758989585,High Risk,Aggressive Spender
37504.63286222799,63,0,2501.7015986843744,13933.162794943217,3726.911359256315,6.67038018442759,9.93720261959902,52.912286279209255,High Risk,Balanced
37880.94908354118,28,1,2403.5972002524845,9830.01614100657,0.0,6.345134581902065,0.0,74.05023797231735,High Risk,Balanced
7757.499707050394,27,3,675.0389157694786,1911.6957429100455,870.3692733392895,8.701758830309338,11.219713905348335,64.13709157190353,Medium Risk,Balanced
13713.73307476496,33,1,763.6817376868865,3172.51126816113,0.0,5.568737071980492,0.0,76.86617312102305,High Risk,Aggressive Spender
271882.9320131325,29,4,44459.24964934078,112677.95676830896,0.0,16.352350373797393,0.0,58.55644341702686,Low Risk,Balanced
23493.15002447945,24,3,1621.5076121192844,6839.522571478268,0.0,6.902044257282237,0.0,70.8871625799367,High Risk,Balanced
53837.19379378518,56,3,7019.927288846791,16542.371043338215,0.0,13.039177553970415,0.0,69.27334083068828,Medium Risk,Balanced
17826.204181223726,44,4,1014.9799613495804,3114.1415648924667,2296.0443271822023,5.693752584852893,12.88016396446652,69.6503762827243,High Risk,Balanced
5634.762856510374,41,3,453.15575424679247,1202.3666137856972,792.4980075361306,8.042144199967861,14.064442953805637,64.59718585996977,Medium Risk,Balanced
26179.869721933643,32,0,1893.75307013276,6875.468746579903,2763.176819508229,7.233622971569499,10.554585828183951,63.18298880604124,High Risk,Balanced
24257.206134683263,23,2,1765.5127280680636,7141.683738018415,0.0,7.278302036373888,0.0,70.55850662122566,High Risk,Balanced
21786.593220534494,36,1,1593.4129560221031,6685.561840644461,0.0,7.313731614175756,0.0,69.31341319420643,High Risk,Balanced
27371.017914824024,25,4,1745.3226236881828,4870.757800433119,4793.408147867407,6.376535316002712,17.512714224893035,64.6919746339925,High Risk,Balanced
37062.73431804614,64,2,3623.982960093439,11173.481512077647,0.0,9.77796977685182,0.0,69.85251704260473,Medium Risk,Balanced
26605.123782997693,53,3,2060.990588790332,9177.656665087958,0.0,7.746592745069021,0.0,65.50417603787642,High Risk,Balanced
10913.411517054074,30,0,601.965989693337,2594.958039359893,1722.7861213077294,5.515836993342202,15.785953994455182,60.43634793831051,High Risk,Balanced
44262.82743189005,50,3,5937.105392353915,16036.902608504384,0.0,13.413299006914336,0.0,63.76891504913157,Medium Risk,Balanced
6307.251337208919,49,4,450.58056827240114,1710.214600132265,0.0,7.143849898833931,0.0,72.8849460930303,High Risk,Balanced
5817.73735675053,45,3,466.77335944563015,1558.0233042415102,0.0,8.023280028343256,0.0,73.21942864207027,Medium Risk,Balanced
54192.45962315961,57,0,6220.5897876100025,6739.336797449381,6380.065121951287,11.478699861320893,11.772975735585016,75.79109342770268,High Risk,Aggressive Spender
45006.80044579884,27,3,5901.806073835654,9096.120552024511,7211.82725489968,13.113142937017106,16.023861246446074,63.765591765262975,Medium Risk,Balanced
28653.65730398437,50,3,2689.017430047639,7605.689870567381,1461.375971225996,9.384552210979797,5.100137674302356,68.35634018512334,Medium Risk,Balanced
9824.10026870902,18,3,589.4925765176781,3755.2730809263785,0.0,6.00047394055296,0.0,61.77489054252236,High Risk,Balanced
17028.1631487228,38,3,1207.3233042359525,5783.494631603511,0.0,7.090155841773855,0.0,66.03571048097866,High Risk,Balanced
24312.727617955352,22,0,2080.1680116694706,7594.330756945968,0.0,8.555880871767066,0.0,68.76397055780188,Medium Risk,Balanced
8368.563181001813,18,1,526.442443258105,2623.177943599152,0.0,6.29071480816715,0.0,68.65438084336566,High Risk,Balanced
16609.493927890693,38,2,966.082356572112,5357.222419990638,0.0,5.816446670598823,0.0,67.74602258654744,High Risk,Balanced
50554.98987181929,42,4,6211.513833350479,12827.80128659628,0.0,12.286648358746767,0.0,74.6260432073653,Medium Risk,Balanced
93976.2107481774,37,1,13722.056856507676,33933.4042545889,0.0,14.60162816447013,0.0,63.89149553441958,Medium Risk,Balanced
21448.38989819221,62,0,1901.355998385853,5568.856118901846,2982.0341408552595,8.864795946972738,13.903300690680759,60.1327171860214,Medium Risk,Balanced
54948.04295023504,26,4,7404.188189923432,7521.534828256321,7078.0271065702445,13.47488971832756,12.881308826559343,73.43024218706206,Medium Risk,Balanced
6487.967614444238,33,4,335.1772435052343,1684.646197073812,0.0,5.166136198938868,0.0,74.03430015089371,High Risk,Balanced
50843.80949402181,45,3,7532.150186895201,7831.026802376393,6466.205585826786,14.814291576206202,12.717783443404413,71.88009212825754,Medium Risk,Balanced
15768.884294704516,57,2,1265.6532648403895,3180.1108611162763,0.0,8.026270224237864,0.0,79.83300021939905,High Risk,Aggressive Spender
38362.24892143085,63,2,2015.0368798196275,8487.91257249378,5391.059653828194,5.2526557656893225,14.053033399761164,63.82127582054095,High Risk,Balanced
24606.12626434988,53,0,2341.697789367809,9918.007433514857,0.0,9.516726705416177,0.0,59.69293448727697,Medium Risk,Balanced
